id_turma;qnt_disc;qnt_aprovados;qnt_reprovados;qnt_trancamento;media_turma;media_faltas;qnt_reposicao
57584188;29;21.0;4.0;4.0;4.899999999999999;0.0;0.0
57584189;14;8.0;4.0;2.0;3.9142857142857146;23.142857142857142;0.0
57584190;1;1.0;0.0;0.0;6.0;4.0;0.0
57584248;1;0.0;1.0;0.0;1.5;32.0;0.0
57584249;1;1.0;0.0;0.0;5.0;8.0;0.0
57584251;2;0.0;2.0;0.0;0.85;21.0;0.0
57584263;1;1.0;0.0;0.0;6.9;14.0;0.0
57584264;1;1.0;0.0;0.0;6.6;18.0;0.0
57584271;1;1.0;0.0;0.0;6.4;10.0;0.0
57584300;1;1.0;0.0;0.0;5.3;16.0;1.0
57584302;1;1.0;0.0;0.0;10.0;0.0;0.0
57584303;1;0.0;1.0;0.0;0.0;38.0;0.0
57584310;1;1.0;0.0;0.0;7.4;8.0;0.0
57584311;1;0.0;1.0;0.0;0.0;14.0;0.0
57584333;17;17.0;0.0;0.0;7.811764705882354;5.235294117647059;0.0
57584336;6;4.0;1.0;1.0;4.933333333333333;0.0;1.0
57584340;20;14.0;6.0;0.0;5.119999999999999;14.3;0.0
57584347;20;18.0;2.0;0.0;7.715000000000001;3.7;0.0
57584385;1;1.0;0.0;0.0;5.3;14.0;0.0
57584468;1;1.0;0.0;0.0;8.2;8.0;0.0
57584480;1;1.0;0.0;0.0;8.5;8.0;0.0
57584799;2;0.0;0.0;2.0;1.85;50.0;0.0
57584849;1;1.0;0.0;0.0;7.3;0.0;0.0
57584854;29;23.0;5.0;1.0;5.6689655172413795;8.413793103448276;6.0
57584859;1;1.0;0.0;0.0;6.2;0.0;0.0
57584912;1;1.0;0.0;0.0;9.6;12.0;0.0
57584922;2;2.0;0.0;0.0;8.4;0.0;0.0
57584930;2;2.0;0.0;0.0;8.85;6.0;0.0
57584963;1;1.0;0.0;0.0;7.2;15.0;0.0
57584977;1;1.0;0.0;0.0;9.2;16.0;0.0
57584992;1;1.0;0.0;0.0;8.5;0.0;0.0
57585012;1;1.0;0.0;0.0;8.9;17.0;0.0
57585030;1;0.0;1.0;0.0;1.4;66.0;0.0
57585037;1;1.0;0.0;0.0;6.5;0.0;0.0
57585039;1;1.0;0.0;0.0;9.7;0.0;0.0
57585066;1;0.0;1.0;0.0;2.7;38.0;0.0
57585074;1;1.0;0.0;0.0;7.2;12.0;0.0
57585075;2;2.0;0.0;0.0;9.1;4.0;0.0
57585094;3;1.0;2.0;0.0;2.8333333333333335;24.666666666666668;0.0
57585120;1;1.0;0.0;0.0;8.0;0.0;0.0
57585219;2;2.0;0.0;0.0;6.050000000000001;1.0;1.0
57585239;1;1.0;0.0;0.0;6.9;8.0;0.0
57585277;23;16.0;6.0;1.0;5.047826086956522;0.0;1.0
57585303;1;1.0;0.0;0.0;7.7;20.0;0.0
57585307;1;0.0;1.0;0.0;0.0;61.0;0.0
57585326;2;1.0;1.0;0.0;4.1;10.0;0.0
57585405;1;0.0;1.0;0.0;0.0;44.0;0.0
57585425;1;0.0;1.0;0.0;1.1;0.0;0.0
57585488;1;1.0;0.0;0.0;8.4;0.0;0.0
57585490;3;3.0;0.0;0.0;9.299999999999999;0.0;0.0
57585509;3;3.0;0.0;0.0;6.166666666666667;0.0;0.0
57585511;2;2.0;0.0;0.0;7.6;0.0;0.0
57585513;16;16.0;0.0;0.0;6.393749999999999;6.375;0.0
57585515;13;13.0;0.0;0.0;7.607692307692308;0.0;0.0
57585516;18;16.0;2.0;0.0;5.344444444444445;0.0;2.0
57585517;14;13.0;1.0;0.0;6.371428571428571;12.428571428571429;0.0
57585518;13;11.0;1.0;1.0;5.946153846153846;0.0;0.0
57585519;9;9.0;0.0;0.0;6.511111111111111;8.222222222222221;0.0
57585521;16;14.0;2.0;0.0;5.95625;3.0;0.0
57585522;17;12.0;5.0;0.0;4.764705882352939;10.588235294117647;0.0
57585524;16;16.0;0.0;0.0;6.65;8.875;1.0
57585526;9;7.0;1.0;1.0;6.155555555555556;11.11111111111111;0.0
57585549;2;1.0;1.0;0.0;4.4;18.0;0.0
57585623;42;35.0;6.0;1.0;5.795238095238097;0.0;1.0
57585627;38;28.0;10.0;0.0;5.315789473684211;9.842105263157896;5.0
57585629;43;33.0;10.0;0.0;4.990697674418604;0.0;3.0
57585633;31;28.0;2.0;1.0;7.341935483870968;3.225806451612903;0.0
57585636;39;31.0;7.0;1.0;6.035897435897435;12.512820512820513;3.0
57585648;40;38.0;2.0;0.0;6.687500000000002;0.0;0.0
57585651;42;35.0;5.0;2.0;6.009523809523809;13.0;1.0
57585660;9;7.0;2.0;0.0;6.355555555555556;6.888888888888889;1.0
57585662;125;54.0;61.0;10.0;3.8143999999999987;0.0;7.0
57585665;113;45.0;65.0;3.0;3.1123893805309737;6.513274336283186;11.0
57585667;10;8.0;2.0;0.0;5.299999999999999;9.9;1.0
57585668;102;69.0;31.0;2.0;4.999019607843138;0.0;15.0
57585671;6;6.0;0.0;0.0;6.933333333333334;0.0;0.0
57585676;5;5.0;0.0;0.0;6.82;7.2;0.0
57585679;13;13.0;0.0;0.0;7.138461538461538;6.153846153846154;1.0
57585681;6;4.0;2.0;0.0;6.316666666666666;12.833333333333334;1.0
57585686;7;6.0;0.0;1.0;7.914285714285714;0.0;0.0
57585688;100;46.0;50.0;4.0;3.191;0.0;9.0
57585689;126;113.0;13.0;0.0;6.676984126984129;0.0;12.0
57585690;90;55.0;23.0;12.0;4.897777777777777;0.0;5.0
57585691;67;23.0;29.0;15.0;2.495522388059702;16.71641791044776;13.0
57585693;45;23.0;16.0;6.0;4.2622222222222215;19.333333333333332;1.0
57585695;132;56.0;68.0;8.0;3.7037878787878795;0.0;4.0
57585696;1;1.0;0.0;0.0;8.3;8.0;0.0
57585698;125;65.0;56.0;4.0;4.116;3.488;7.0
57585699;108;58.0;48.0;2.0;4.132407407407409;13.277777777777779;11.0
57585701;117;48.0;64.0;5.0;3.582051282051283;5.299145299145299;3.0
57585702;128;51.0;73.0;4.0;3.353125;0.0;15.0
57585703;93;36.0;49.0;8.0;3.360215053763441;0.0;10.0
57585705;126;53.0;55.0;18.0;3.1317460317460317;3.507936507936508;8.0
57585707;83;34.0;35.0;14.0;3.4240963855421684;6.843373493975903;1.0
57585709;114;25.0;80.0;9.0;1.9859649122807022;0.0;1.0
57585712;125;66.0;56.0;3.0;4.2471999999999985;0.0;4.0
57585715;100;47.0;51.0;2.0;4.1450000000000005;0.0;2.0
57585716;1;1.0;0.0;0.0;6.3;0.0;0.0
57585724;134;38.0;95.0;1.0;2.3134328358208966;8.164179104477611;5.0
57585739;91;21.0;56.0;14.0;2.205494505494505;0.0;2.0
57585742;97;32.0;58.0;7.0;2.9824742268041238;30.948453608247423;4.0
57585753;17;2.0;10.0;5.0;1.3411764705882354;0.0;0.0
57585758;122;100.0;16.0;6.0;5.721311475409836;3.942622950819672;6.0
57585762;118;98.0;15.0;5.0;5.837288135593219;4.788135593220339;8.0
57585765;93;72.0;17.0;4.0;5.665591397849462;5.956989247311828;1.0
57585769;95;70.0;21.0;4.0;4.965263157894736;2.536842105263158;4.0
57585772;106;82.0;24.0;0.0;4.950943396226416;5.849056603773585;6.0
57585774;49;34.0;12.0;3.0;4.910204081632652;8.653061224489797;4.0
57585775;130;103.0;20.0;7.0;5.833076923076924;5.846153846153846;4.0
57585777;139;96.0;28.0;15.0;4.97841726618705;3.949640287769784;10.0
57585778;122;83.0;25.0;14.0;5.175409836065575;4.516393442622951;2.0
57585780;101;73.0;24.0;4.0;5.567326732673269;7.762376237623762;1.0
57585781;28;16.0;12.0;0.0;4.482142857142857;15.928571428571429;4.0
57585782;103;60.0;33.0;10.0;4.350485436893207;3.6893203883495147;10.0
57585784;81;47.0;17.0;17.0;4.576543209876544;7.049382716049383;4.0
57585787;5;5.0;0.0;0.0;6.3;7.6;1.0
57585788;2;2.0;0.0;0.0;6.75;8.0;1.0
57585816;1;1.0;0.0;0.0;6.7;12.0;0.0
57585817;3;1.0;2.0;0.0;3.3333333333333335;25.333333333333332;0.0
57585818;1;1.0;0.0;0.0;6.5;14.0;0.0
57585839;50;49.0;0.0;1.0;8.014000000000001;8.44;3.0
57585842;13;13.0;0.0;0.0;8.553846153846154;3.5384615384615383;1.0
57585843;3;1.0;2.0;0.0;3.4333333333333336;10.0;0.0
57585844;10;4.0;5.0;1.0;2.59;23.8;0.0
57585846;6;5.0;1.0;0.0;7.0;4.333333333333333;0.0
57585847;8;5.0;3.0;0.0;4.8625;0.0;1.0
57585848;43;38.0;4.0;1.0;5.6209302325581385;10.744186046511627;7.0
57585853;1;1.0;0.0;0.0;10.0;0.0;0.0
57585862;1;0.0;1.0;0.0;0.0;58.0;0.0
57585865;1;1.0;0.0;0.0;8.7;8.0;0.0
57585866;24;15.0;9.0;0.0;5.545833333333334;14.541666666666666;3.0
57585871;41;29.0;12.0;0.0;4.982926829268292;8.682926829268293;1.0
57585872;2;2.0;0.0;0.0;6.15;3.0;0.0
57585875;1;1.0;0.0;0.0;6.4;6.0;0.0
57585876;9;7.0;2.0;0.0;5.5;21.11111111111111;0.0
57585877;1;1.0;0.0;0.0;9.6;6.0;0.0
57585880;21;18.0;3.0;0.0;5.276190476190475;12.666666666666666;2.0
57585881;26;25.0;1.0;0.0;6.4;8.923076923076923;1.0
57585882;5;3.0;2.0;0.0;4.5;15.8;0.0
57585883;24;22.0;1.0;1.0;7.466666666666666;0.0;0.0
57585884;5;3.0;1.0;1.0;5.32;0.0;0.0
57585885;20;20.0;0.0;0.0;9.309999999999999;0.0;0.0
57585886;14;11.0;3.0;0.0;5.7;2.857142857142857;1.0
57585888;11;5.0;6.0;0.0;3.7818181818181817;18.181818181818183;1.0
57585889;23;23.0;0.0;0.0;7.569565217391303;7.304347826086956;0.0
57585890;45;11.0;34.0;0.0;2.5911111111111107;19.177777777777777;5.0
57585892;11;9.0;0.0;2.0;5.109090909090909;0.0;1.0
57585893;3;3.0;0.0;0.0;7.333333333333333;0.0;0.0
57585894;24;22.0;2.0;0.0;6.720833333333332;8.166666666666666;0.0
57585895;1;0.0;0.0;1.0;0.0;0.0;0.0
57585896;40;9.0;30.0;1.0;2.4475;24.4;1.0
57585897;2;2.0;0.0;0.0;6.4;0.0;0.0
57585901;1;1.0;0.0;0.0;5.3;17.0;0.0
57585902;39;36.0;3.0;0.0;6.366666666666666;12.743589743589743;0.0
57585905;30;29.0;1.0;0.0;6.176666666666667;14.366666666666667;1.0
57585909;18;15.0;3.0;0.0;5.861111111111112;0.0;3.0
57585911;23;19.0;2.0;2.0;6.0260869565217385;0.0;0.0
57585916;14;10.0;4.0;0.0;5.664285714285714;0.0;1.0
57585924;24;20.0;3.0;1.0;6.175000000000001;16.666666666666668;1.0
57585939;44;44.0;0.0;0.0;6.790909090909093;8.227272727272727;0.0
57585943;8;8.0;0.0;0.0;6.074999999999999;8.0;1.0
57585951;1;1.0;0.0;0.0;5.4;0.0;0.0
57585960;5;5.0;0.0;0.0;5.42;0.0;0.0
57585963;1;1.0;0.0;0.0;5.8;0.0;0.0
57585967;14;13.0;1.0;0.0;7.607142857142857;10.285714285714286;0.0
57585968;6;6.0;0.0;0.0;7.416666666666667;6.666666666666667;0.0
57585969;13;13.0;0.0;0.0;6.846153846153846;11.846153846153847;1.0
57585970;25;21.0;3.0;1.0;5.592;0.0;1.0
57585971;28;27.0;1.0;0.0;6.007142857142857;0.0;1.0
57585972;13;7.0;4.0;2.0;4.438461538461538;15.692307692307692;0.0
57585977;1;1.0;0.0;0.0;9.2;0.0;0.0
57585982;1;1.0;0.0;0.0;7.5;8.0;0.0
57585996;25;15.0;10.0;0.0;4.648;7.84;1.0
57585998;131;101.0;26.0;4.0;5.596183206106875;5.343511450381679;18.0
57585999;115;74.0;33.0;8.0;4.19304347826087;0.0;4.0
57586000;125;96.0;25.0;4.0;5.3984;0.0;20.0
57586001;122;103.0;12.0;7.0;6.395901639344262;1.0327868852459017;4.0
57586002;120;86.0;32.0;2.0;5.5475;5.716666666666667;12.0
57586003;127;47.0;72.0;8.0;3.297637795275591;14.220472440944881;4.0
57586004;1;1.0;0.0;0.0;9.7;0.0;0.0
57586006;45;13.0;28.0;4.0;2.7755555555555556;17.155555555555555;3.0
57586007;79;37.0;39.0;3.0;3.60759493670886;24.50632911392405;4.0
57586008;63;50.0;12.0;1.0;5.69047619047619;6.253968253968254;5.0
57586009;118;93.0;22.0;3.0;6.383050847457629;0.0;2.0
57586010;14;14.0;0.0;0.0;9.650000000000002;0.0;0.0
57586011;102;69.0;30.0;3.0;5.284313725490195;0.0;6.0
57586012;99;28.0;64.0;7.0;2.7808080808080815;17.31313131313131;3.0
57586013;108;54.0;51.0;3.0;3.75462962962963;11.592592592592593;3.0
57586014;97;61.0;23.0;13.0;4.712371134020619;0.061855670103092786;5.0
57586015;59;8.0;43.0;8.0;1.7779661016949155;29.45762711864407;1.0
57586016;117;77.0;36.0;4.0;4.981196581196578;14.760683760683762;11.0
57586017;112;68.0;41.0;3.0;4.706249999999999;7.553571428571429;5.0
57586018;127;96.0;24.0;7.0;5.719685039370081;9.716535433070867;6.0
57586019;98;48.0;37.0;13.0;4.014285714285714;8.081632653061224;5.0
57586021;23;7.0;15.0;1.0;3.1391304347826092;0.0;0.0
57586022;27;5.0;19.0;3.0;3.144444444444444;0.0;2.0
57586023;25;12.0;12.0;1.0;3.992;0.0;1.0
57586024;23;11.0;11.0;1.0;4.01304347826087;0.0;0.0
57586025;28;12.0;14.0;2.0;3.9464285714285707;0.0;3.0
57586027;25;5.0;20.0;0.0;2.6279999999999997;17.76;2.0
57586028;24;12.0;11.0;1.0;4.175000000000002;12.833333333333334;1.0
57586029;25;10.0;12.0;3.0;3.384;17.92;0.0
57586030;26;19.0;7.0;0.0;5.138461538461541;11.076923076923077;4.0
57586031;24;7.0;17.0;0.0;3.2833333333333328;16.0;0.0
57586033;22;12.0;7.0;3.0;5.1000000000000005;11.727272727272727;0.0
57586035;26;20.0;6.0;0.0;5.892307692307693;9.615384615384615;1.0
57586036;24;16.0;7.0;1.0;5.295833333333334;15.166666666666666;0.0
57586037;20;11.0;7.0;2.0;4.785;24.9;0.0
57586038;14;9.0;5.0;0.0;5.628571428571428;23.285714285714285;1.0
57586040;25;15.0;9.0;1.0;4.488;11.04;1.0
57586041;25;16.0;7.0;2.0;5.0760000000000005;7.68;1.0
57586042;27;23.0;3.0;1.0;5.925925925925924;7.925925925925926;3.0
57586043;21;15.0;6.0;0.0;5.257142857142857;8.0;0.0
57586045;23;17.0;5.0;1.0;5.208695652173913;10.521739130434783;0.0
57586047;22;9.0;13.0;0.0;3.4181818181818175;17.727272727272727;1.0
57586048;27;14.0;13.0;0.0;4.051851851851852;15.851851851851851;1.0
57586049;24;7.0;17.0;0.0;3.275;16.583333333333332;0.0
57586050;26;12.0;13.0;1.0;3.6461538461538456;17.576923076923077;2.0
57586051;19;5.0;8.0;6.0;2.231578947368421;31.263157894736842;0.0
57586053;24;15.0;7.0;2.0;5.095833333333333;9.083333333333334;1.0
57586054;12;10.0;2.0;0.0;6.516666666666667;7.166666666666667;0.0
57586055;26;20.0;3.0;3.0;5.507692307692308;9.76923076923077;2.0
57586056;8;6.0;2.0;0.0;5.550000000000001;9.375;1.0
57586057;10;5.0;5.0;0.0;3.5100000000000002;13.6;1.0
57586058;115;26.0;81.0;8.0;2.0591304347826083;0.0;6.0
57586059;63;41.0;19.0;3.0;5.095238095238096;5.968253968253968;4.0
57586060;57;42.0;12.0;3.0;5.2368421052631575;6.701754385964913;5.0
57586061;132;109.0;18.0;5.0;5.455303030303033;3.8333333333333335;7.0
57586062;117;77.0;35.0;5.0;4.9572649572649565;6.931623931623932;6.0
57586063;93;65.0;20.0;8.0;5.478494623655915;4.591397849462366;5.0
57586064;35;19.0;14.0;2.0;4.57142857142857;9.257142857142858;1.0
57586065;129;70.0;48.0;11.0;4.514728682170542;0.0;6.0
57586066;140;87.0;31.0;22.0;4.772857142857142;0.0;4.0
57586067;134;96.0;34.0;4.0;5.0992537313432855;10.313432835820896;12.0
57586068;134;118.0;11.0;5.0;6.33955223880597;0.0;5.0
57586069;90;61.0;16.0;13.0;4.702222222222224;0.0;11.0
57586070;136;58.0;71.0;7.0;3.700735294117646;8.220588235294118;10.0
57586071;119;48.0;66.0;5.0;3.4235294117647044;9.983193277310924;5.0
57586072;108;84.0;16.0;8.0;5.981481481481484;0.0;6.0
57586073;53;23.0;25.0;5.0;3.475471698113206;22.264150943396228;4.0
57586074;94;41.0;41.0;12.0;3.1361702127659576;10.97872340425532;7.0
57586075;59;28.0;25.0;6.0;3.676271186440678;2.135593220338983;0.0
57586076;84;55.0;26.0;3.0;4.325000000000001;1.0476190476190477;9.0
57586077;45;31.0;13.0;1.0;4.642222222222223;1.3333333333333333;1.0
57586078;41;7.0;31.0;3.0;2.2341463414634144;2.048780487804878;2.0
57586079;32;9.0;19.0;4.0;2.396875;34.75;2.0
57586080;40;27.0;11.0;2.0;5.0024999999999995;13.95;2.0
57586081;21;7.0;12.0;2.0;2.6142857142857148;2.6666666666666665;3.0
57586083;1;1.0;0.0;0.0;8.3;3.0;0.0
57586085;1;0.0;1.0;0.0;0.0;0.0;0.0
57586086;1;1.0;0.0;0.0;8.0;0.0;0.0
57586087;1;1.0;0.0;0.0;9.7;0.0;0.0
57586088;2;1.0;0.0;1.0;6.95;15.0;0.0
57586093;2;2.0;0.0;0.0;8.95;0.0;0.0
57586097;1;0.0;1.0;0.0;0.0;45.0;0.0
57586107;40;39.0;1.0;0.0;7.31;6.85;0.0
57586109;28;27.0;1.0;0.0;7.042857142857143;5.0;0.0
57586111;9;9.0;0.0;0.0;7.333333333333333;0.6666666666666666;0.0
57586112;34;18.0;13.0;3.0;4.847058823529413;12.882352941176471;2.0
57586114;42;15.0;23.0;4.0;2.8428571428571425;9.071428571428571;3.0
57586115;124;76.0;40.0;8.0;4.675;13.096774193548388;20.0
57586117;62;42.0;14.0;6.0;4.809677419354839;0.0;5.0
57586118;44;18.0;18.0;8.0;3.5113636363636362;14.568181818181818;0.0
57586119;78;65.0;11.0;2.0;5.80897435897436;4.743589743589744;8.0
57586121;53;45.0;7.0;1.0;5.864150943396227;4.716981132075472;3.0
57586123;92;78.0;6.0;8.0;6.043478260869568;5.0978260869565215;5.0
57586125;46;39.0;6.0;1.0;5.35;6.0;2.0
57586131;99;92.0;5.0;2.0;5.956565656565661;2.0606060606060606;3.0
57586132;62;49.0;11.0;2.0;5.985483870967743;4.306451612903226;6.0
57586133;95;79.0;11.0;5.0;6.3589473684210525;0.0;0.0
57586135;79;66.0;9.0;4.0;6.240506329113926;10.734177215189874;5.0
57586136;107;94.0;8.0;5.0;5.807476635514019;9.30841121495327;6.0
57586137;42;32.0;9.0;1.0;5.804761904761902;0.0;0.0
57586138;35;28.0;5.0;2.0;6.074285714285714;16.285714285714285;0.0
57586139;17;11.0;5.0;1.0;4.611764705882353;15.764705882352942;1.0
57586140;100;83.0;12.0;5.0;5.623000000000001;3.28;2.0
57586143;70;35.0;32.0;3.0;4.691428571428572;12.942857142857143;5.0
57586144;16;13.0;2.0;1.0;5.037499999999999;9.25;1.0
57586145;105;76.0;15.0;14.0;5.395238095238099;5.571428571428571;1.0
57586146;5;5.0;0.0;0.0;6.88;0.0;0.0
57586147;5;5.0;0.0;0.0;6.24;4.0;0.0
57586153;1;1.0;0.0;0.0;9.2;0.0;1.0
57586154;1;0.0;1.0;0.0;0.0;60.0;0.0
57586159;1;1.0;0.0;0.0;7.8;10.0;1.0
57586161;10;7.0;3.0;0.0;4.45;4.4;0.0
57586162;117;42.0;70.0;5.0;2.9119658119658136;0.0;4.0
57586177;1;1.0;0.0;0.0;6.9;14.0;0.0
57586181;27;13.0;14.0;0.0;4.54074074074074;13.481481481481481;1.0
57586186;3;0.0;3.0;0.0;0.39999999999999997;26.666666666666668;0.0
57586198;1;1.0;0.0;0.0;8.1;16.0;0.0
57586215;1;0.0;1.0;0.0;0.0;176.0;0.0
57586231;1;0.0;1.0;0.0;0.0;16.0;0.0
57586252;39;39.0;0.0;0.0;8.05897435897436;0.0;0.0
57586261;36;7.0;28.0;1.0;2.166666666666666;13.527777777777779;3.0
57586264;38;30.0;8.0;0.0;5.242105263157894;7.394736842105263;5.0
57586276;43;41.0;2.0;0.0;6.369767441860466;6.023255813953488;0.0
57586351;1;0.0;1.0;0.0;3.7;0.0;0.0
57586362;1;0.0;1.0;0.0;0.8;24.0;0.0
57586398;1;1.0;0.0;0.0;7.0;16.0;0.0
57586400;1;1.0;0.0;0.0;6.9;16.0;0.0
57586432;1;0.0;1.0;0.0;2.7;24.0;0.0
57586436;1;1.0;0.0;0.0;5.2;28.0;1.0
57586451;30;25.0;4.0;1.0;5.946666666666667;13.366666666666667;0.0
57586452;32;24.0;6.0;2.0;5.840625000000001;0.0;0.0
57586463;116;100.0;13.0;3.0;7.265517241379304;4.862068965517241;1.0
57586465;25;15.0;9.0;1.0;4.992;18.16;0.0
57586466;12;10.0;1.0;1.0;6.808333333333334;7.166666666666667;0.0
57586468;35;17.0;12.0;6.0;4.300000000000001;0.0;2.0
57586469;18;14.0;2.0;2.0;6.383333333333333;15.61111111111111;0.0
57586470;30;27.0;0.0;3.0;6.750000000000003;10.866666666666667;0.0
57586471;27;24.0;3.0;0.0;7.5814814814814815;5.185185185185185;0.0
57586473;28;18.0;10.0;0.0;5.625;9.714285714285714;1.0
57586475;21;14.0;7.0;0.0;5.2714285714285705;12.095238095238095;0.0
57586477;25;13.0;12.0;0.0;5.315999999999999;8.72;4.0
57586481;1;1.0;0.0;0.0;6.7;6.0;0.0
57586482;102;40.0;53.0;9.0;3.351960784313727;7.666666666666667;3.0
57586484;134;79.0;50.0;5.0;4.22089552238806;10.522388059701493;8.0
57586485;94;40.0;48.0;6.0;3.618085106382979;7.904255319148936;2.0
57586486;107;32.0;72.0;3.0;2.6644859813084123;14.97196261682243;7.0
57586487;31;5.0;25.0;1.0;1.961290322580645;17.096774193548388;1.0
57586488;93;63.0;26.0;4.0;4.586021505376345;2.860215053763441;9.0
57586489;93;58.0;29.0;6.0;4.264516129032257;1.946236559139785;9.0
57586518;20;20.0;0.0;0.0;6.484999999999999;0.45;0.0
57586520;20;18.0;2.0;0.0;6.459999999999999;2.15;1.0
57586523;20;19.0;0.0;1.0;6.409999999999999;1.65;0.0
57586525;19;17.0;2.0;0.0;6.5473684210526315;3.3157894736842106;0.0
57586529;9;7.0;1.0;1.0;6.511111111111111;4.333333333333333;0.0
57586545;11;11.0;0.0;0.0;6.345454545454547;1.9090909090909092;1.0
57586549;12;4.0;8.0;0.0;2.891666666666666;25.5;0.0
57586551;20;19.0;1.0;0.0;6.590000000000001;2.15;1.0
57586557;11;9.0;1.0;1.0;5.972727272727272;10.636363636363637;0.0
57586562;17;13.0;2.0;2.0;5.964705882352941;10.764705882352942;2.0
57586564;3;3.0;0.0;0.0;5.133333333333334;12.0;0.0
57586574;9;6.0;2.0;1.0;4.344444444444445;12.0;0.0
57586597;17;16.0;1.0;0.0;6.211764705882352;0.0;2.0
57586601;21;20.0;0.0;1.0;6.4761904761904745;2.0;1.0
57586604;23;22.0;0.0;1.0;6.865217391304347;0.9130434782608695;0.0
57586607;25;24.0;0.0;1.0;7.364000000000002;4.2;0.0
57586612;25;25.0;0.0;0.0;7.443999999999999;0.0;0.0
57586618;20;17.0;3.0;0.0;5.839999999999998;1.65;0.0
57586633;24;24.0;0.0;0.0;6.925;0.0;1.0
57586637;24;24.0;0.0;0.0;7.058333333333333;0.0;1.0
57586643;15;13.0;2.0;0.0;6.046666666666666;6.0;0.0
57586655;23;22.0;1.0;0.0;6.81304347826087;2.608695652173913;0.0
57586674;9;8.0;1.0;0.0;7.055555555555555;7.666666666666667;0.0
57586678;18;11.0;7.0;0.0;4.672222222222222;0.0;2.0
57586680;26;12.0;13.0;1.0;3.084615384615385;31.46153846153846;0.0
57586681;2;1.0;1.0;0.0;3.55;19.0;0.0
57586683;14;10.0;1.0;3.0;4.542857142857143;19.0;1.0
57586685;2;0.0;2.0;0.0;1.9;16.0;0.0
57586687;24;12.0;10.0;2.0;4.154166666666667;12.75;1.0
57586688;20;16.0;3.0;1.0;6.01;10.8;1.0
57586690;2;0.0;2.0;0.0;0.0;68.0;0.0
57586693;1;1.0;0.0;0.0;6.8;0.0;0.0
57586694;9;6.0;2.0;1.0;4.511111111111112;12.0;1.0
57586698;12;4.0;6.0;2.0;3.025;15.833333333333334;0.0
57586700;23;14.0;6.0;3.0;4.4739130434782615;23.695652173913043;0.0
57586701;22;17.0;4.0;1.0;4.972727272727273;18.181818181818183;1.0
57586704;21;13.0;8.0;0.0;4.847619047619047;16.476190476190474;4.0
57586707;22;14.0;8.0;0.0;4.868181818181818;12.727272727272727;4.0
57586715;29;12.0;12.0;5.0;3.4999999999999996;10.068965517241379;2.0
57586722;25;9.0;12.0;4.0;3.2439999999999998;10.56;2.0
57586725;27;15.0;8.0;4.0;4.133333333333333;8.592592592592593;6.0
57586726;25;16.0;7.0;2.0;4.103999999999999;10.8;2.0
57586730;23;14.0;6.0;3.0;4.37391304347826;10.869565217391305;2.0
57586731;42;42.0;0.0;0.0;7.454761904761904;14.047619047619047;0.0
57586732;15;5.0;9.0;1.0;3.1533333333333333;12.4;0.0
57586735;24;14.0;7.0;3.0;4.079166666666667;11.833333333333334;6.0
57586736;15;9.0;3.0;3.0;4.193333333333333;8.8;4.0
57586746;28;27.0;1.0;0.0;6.985714285714287;17.5;0.0
57586751;23;20.0;3.0;0.0;5.443478260869566;10.521739130434783;1.0
57586787;40;32.0;7.0;1.0;5.227500000000001;10.1;2.0
57586788;26;26.0;0.0;0.0;7.469230769230771;8.538461538461538;1.0
