id_turma;qnt_disc;qnt_aprovados;qnt_reprovados;qnt_trancamento;media_turma;media_faltas;qnt_reposicao
57595126;123;84.0;32.0;7.0;5.6382113821138224;4.878048780487805;12.0
57595130;112;66.0;40.0;6.0;4.425000000000002;6.125;14.0
57595132;119;62.0;45.0;12.0;4.417647058823528;0.0;3.0
57595135;93;75.0;15.0;3.0;5.993548387096777;5.526881720430108;3.0
57595136;88;55.0;24.0;9.0;4.9704545454545475;7.431818181818182;7.0
57595137;135;119.0;14.0;2.0;6.52074074074074;4.814814814814815;5.0
57595138;118;81.0;26.0;11.0;4.947457627118642;5.601694915254237;9.0
57595139;123;76.0;33.0;14.0;4.699999999999998;7.626016260162602;18.0
57595141;40;12.0;26.0;2.0;3.165;17.6;0.0
57595142;100;23.0;48.0;29.0;2.313;16.92;4.0
57595144;131;63.0;57.0;11.0;3.995419847328245;12.045801526717558;11.0
57595145;118;39.0;58.0;21.0;3.0483050847457616;15.313559322033898;7.0
57595146;50;11.0;33.0;6.0;2.562;18.52;0.0
57595147;104;57.0;46.0;1.0;4.500961538461539;2.8653846153846154;7.0
57595148;102;69.0;27.0;6.0;5.163725490196078;6.078431372549019;5.0
57595149;98;58.0;33.0;7.0;4.572448979591835;5.030612244897959;7.0
57595151;93;30.0;50.0;13.0;2.63763440860215;0.0;2.0
57595152;39;24.0;13.0;2.0;4.153846153846153;0.0;0.0
57595153;74;23.0;40.0;11.0;3.1459459459459462;7.27027027027027;6.0
57595175;23;9.0;12.0;2.0;3.365217391304348;5.217391304347826;0.0
57595177;22;5.0;16.0;1.0;2.209090909090909;8.181818181818182;1.0
57595178;24;5.0;15.0;4.0;2.4416666666666664;7.333333333333333;0.0
57595179;16;7.0;7.0;2.0;3.3;4.875;0.0
57595181;27;9.0;13.0;5.0;3.062962962962963;5.407407407407407;1.0
57595182;38;13.0;18.0;7.0;3.257894736842106;5.894736842105263;1.0
57595183;38;18.0;18.0;2.0;4.102631578947368;3.6315789473684212;0.0
57595184;24;4.0;13.0;7.0;1.4083333333333332;5.75;2.0
57595186;103;76.0;25.0;2.0;4.606796116504855;9.436893203883495;16.0
57595187;104;19.0;74.0;11.0;2.5221153846153848;6.634615384615385;2.0
57595188;57;20.0;29.0;8.0;2.7473684210526317;12.280701754385966;1.0
57595189;54;8.0;38.0;8.0;1.5555555555555556;0.0;0.0
57595190;95;54.0;33.0;8.0;4.016842105263158;16.105263157894736;18.0
57595194;94;62.0;23.0;9.0;4.490425531914893;6.382978723404255;12.0
57595197;81;41.0;35.0;5.0;4.349382716049383;6.197530864197531;6.0
57595198;94;71.0;19.0;4.0;5.385106382978723;4.851063829787234;6.0
57595199;101;60.0;32.0;9.0;4.14950495049505;7.9405940594059405;17.0
57595200;90;52.0;27.0;11.0;4.6499999999999995;4.177777777777778;8.0
57595202;64;41.0;15.0;8.0;4.487499999999999;6.265625;7.0
57595203;131;111.0;13.0;7.0;5.774809160305344;0.0;1.0
57595204;142;94.0;26.0;22.0;4.495070422535212;0.0;4.0
57595205;103;85.0;9.0;9.0;5.717475728155341;0.0;4.0
57595207;87;59.0;19.0;9.0;4.606896551724139;0.0;2.0
57595208;125;93.0;18.0;14.0;5.143199999999999;0.0;6.0
57595209;106;51.0;48.0;7.0;4.189622641509435;10.30188679245283;4.0
57595210;50;16.0;32.0;2.0;3.316;20.66;3.0
57595211;51;32.0;15.0;4.0;4.87843137254902;5.490196078431373;0.0
57595212;103;39.0;56.0;8.0;3.168932038834952;14.941747572815533;4.0
57595223;83;50.0;32.0;1.0;4.562650602409637;0.8433734939759037;8.0
57595225;76;43.0;31.0;2.0;4.372368421052632;13.078947368421053;4.0
57595226;42;12.0;28.0;2.0;2.6571428571428575;1.1428571428571428;1.0
57595227;91;20.0;59.0;12.0;2.516483516483517;16.36263736263736;3.0
57595228;90;53.0;31.0;6.0;4.6177777777777775;14.777777777777779;8.0
57595231;27;23.0;4.0;0.0;6.855555555555556;6.222222222222222;1.0
57595233;26;20.0;5.0;1.0;5.207692307692307;9.0;4.0
57595234;22;16.0;5.0;1.0;5.454545454545454;5.863636363636363;2.0
57595235;21;12.0;9.0;0.0;4.409523809523809;10.0;0.0
57595237;26;9.0;10.0;7.0;3.6538461538461537;0.0;0.0
57595251;17;6.0;8.0;3.0;3.6235294117647063;0.0;0.0
57595252;8;5.0;3.0;0.0;4.2;0.0;0.0
57595253;14;4.0;8.0;2.0;2.9071428571428575;0.0;0.0
57595255;30;22.0;8.0;0.0;6.263333333333334;0.0;1.0
57595257;19;13.0;5.0;1.0;5.2;0.0;2.0
57595258;25;20.0;5.0;0.0;5.803999999999999;0.0;0.0
57595259;20;15.0;4.0;1.0;6.585000000000001;0.0;1.0
57595261;24;15.0;5.0;4.0;5.404166666666668;26.0;0.0
57595262;23;21.0;2.0;0.0;6.682608695652173;22.347826086956523;1.0
57595263;10;4.0;6.0;0.0;3.6800000000000006;47.2;1.0
57595265;9;6.0;3.0;0.0;5.166666666666667;24.88888888888889;1.0
57595267;35;18.0;12.0;5.0;4.034285714285715;27.714285714285715;0.0
57595268;32;23.0;8.0;1.0;5.378124999999999;19.6875;1.0
57595269;24;11.0;8.0;5.0;3.9875000000000007;27.916666666666668;0.0
57595270;13;6.0;6.0;1.0;3.376923076923077;40.61538461538461;1.0
57595283;93;61.0;29.0;3.0;5.204301075268817;0.0;13.0
57595285;82;39.0;40.0;3.0;4.109756097560975;10.292682926829269;10.0
57595286;103;68.0;30.0;5.0;5.18252427184466;6.310679611650485;16.0
57595288;100;61.0;30.0;9.0;4.439000000000002;6.15;15.0
57595289;88;65.0;15.0;8.0;5.482954545454543;4.25;3.0
57595297;66;51.0;9.0;6.0;5.587878787878788;3.8484848484848486;0.0
57595299;34;31.0;2.0;1.0;6.894117647058825;4.0;1.0
57595300;115;107.0;7.0;1.0;7.419130434782605;1.7565217391304349;1.0
57595302;94;83.0;7.0;4.0;6.8638297872340415;0.7872340425531915;6.0
57595303;46;35.0;6.0;5.0;5.795652173913045;5.391304347826087;3.0
57595305;114;108.0;5.0;1.0;7.43771929824562;4.105263157894737;2.0
57595306;103;76.0;18.0;9.0;5.099029126213594;13.631067961165048;3.0
57595308;52;47.0;3.0;2.0;6.417307692307693;13.557692307692308;1.0
57595309;32;27.0;4.0;1.0;6.546875000000001;13.875;0.0
57595310;55;49.0;6.0;0.0;6.420000000000003;13.145454545454545;0.0
57595312;2;1.0;1.0;0.0;3.4499999999999997;7.0;0.0
57595313;1;1.0;0.0;0.0;7.0;0.0;0.0
57595315;35;27.0;7.0;1.0;4.92;16.057142857142857;1.0
57595316;31;26.0;5.0;0.0;5.741935483870966;12.838709677419354;1.0
57595318;28;26.0;2.0;0.0;6.8;9.5;1.0
57595319;13;6.0;6.0;1.0;4.646153846153846;25.615384615384617;1.0
57595321;40;34.0;6.0;0.0;5.83;10.175;1.0
57595322;37;33.0;3.0;1.0;5.864864864864865;10.972972972972974;0.0
57595325;35;24.0;10.0;1.0;5.159999999999999;12.114285714285714;2.0
57595329;38;32.0;2.0;4.0;5.744736842105263;0.0;1.0
57595330;11;10.0;1.0;0.0;6.00909090909091;11.090909090909092;0.0
57595333;24;16.0;7.0;1.0;4.479166666666667;0.0;1.0
57595335;23;11.0;12.0;0.0;4.069565217391304;0.0;0.0
57595336;25;13.0;11.0;1.0;4.147999999999999;0.0;0.0
57595337;25;11.0;13.0;1.0;4.16;0.0;1.0
57595345;7;4.0;3.0;0.0;3.9285714285714284;18.285714285714285;0.0
57595346;10;6.0;3.0;1.0;4.279999999999999;8.6;0.0
57595348;15;5.0;7.0;3.0;2.433333333333333;18.666666666666668;0.0
57595349;3;0.0;3.0;0.0;0.0;52.666666666666664;0.0
57595352;6;2.0;3.0;1.0;2.8666666666666667;27.5;0.0
57595353;15;7.0;7.0;1.0;3.4399999999999995;17.2;0.0
57595354;15;11.0;3.0;1.0;4.78;10.266666666666667;0.0
57595358;10;6.0;4.0;0.0;3.81;21.6;0.0
57595360;16;4.0;10.0;2.0;2.8;26.75;3.0
57595361;15;9.0;4.0;2.0;4.1933333333333325;18.533333333333335;0.0
57595364;10;6.0;3.0;1.0;3.9800000000000004;6.2;1.0
57595366;27;13.0;13.0;1.0;3.9777777777777774;12.74074074074074;2.0
57595367;104;89.0;11.0;4.0;5.914423076923077;4.538461538461538;0.0
57595368;12;5.0;6.0;1.0;4.033333333333334;14.5;1.0
57595372;23;17.0;6.0;0.0;5.1173913043478265;4.782608695652174;0.0
57595373;25;19.0;5.0;1.0;6.0;3.64;0.0
57595374;25;15.0;10.0;0.0;4.252000000000001;6.8;0.0
57595375;24;10.0;11.0;3.0;3.5416666666666674;12.833333333333334;2.0
57595377;19;14.0;5.0;0.0;5.136842105263157;0.0;2.0
57595378;25;19.0;5.0;1.0;5.0360000000000005;0.0;3.0
57595379;16;12.0;4.0;0.0;4.90625;0.0;0.0
57595380;23;14.0;7.0;2.0;4.308695652173913;3.652173913043478;1.0
57595383;25;12.0;12.0;1.0;3.9640000000000004;1.68;0.0
57595384;18;8.0;7.0;3.0;4.027777777777777;7.0;4.0
57595385;23;12.0;5.0;6.0;4.439130434782609;0.782608695652174;0.0
57595390;104;65.0;36.0;3.0;4.63173076923077;5.653846153846154;11.0
57595391;54;19.0;31.0;4.0;3.131481481481481;9.37037037037037;3.0
57595392;115;80.0;29.0;6.0;4.900869565217394;6.086956521739131;6.0
57595394;59;34.0;25.0;0.0;4.183050847457628;6.203389830508475;1.0
57595395;34;14.0;17.0;3.0;3.6735294117647053;8.941176470588236;2.0
57595396;89;71.0;13.0;5.0;5.841573033707867;4.449438202247191;4.0
57595397;117;106.0;7.0;4.0;6.565811965811968;2.547008547008547;3.0
57595399;23;7.0;15.0;1.0;3.6043478260869564;14.347826086956522;0.0
57595400;23;8.0;15.0;0.0;3.6304347826086962;15.043478260869565;0.0
57595401;24;10.0;14.0;0.0;4.058333333333333;14.791666666666666;0.0
57595402;25;10.0;14.0;1.0;3.567999999999999;16.64;1.0
57595403;1;0.0;1.0;0.0;0.0;48.0;0.0
57595406;24;19.0;5.0;0.0;4.995833333333333;5.75;4.0
57595407;25;18.0;7.0;0.0;5.044;8.72;1.0
57595408;25;21.0;4.0;0.0;5.328;9.84;2.0
57595409;23;14.0;9.0;0.0;4.282608695652174;10.869565217391305;1.0
57595411;23;12.0;10.0;1.0;3.313043478260869;20.0;0.0
57595412;25;15.0;9.0;1.0;4.548;9.2;0.0
57595413;12;4.0;8.0;0.0;3.6333333333333333;12.833333333333334;1.0
57595414;16;7.0;8.0;1.0;3.5312500000000004;19.125;0.0
57595416;5;1.0;3.0;1.0;2.5599999999999996;19.6;0.0
57595417;8;5.0;3.0;0.0;4.6875;13.25;0.0
57595418;8;4.0;3.0;1.0;4.5375;14.5;1.0
57595419;8;4.0;3.0;1.0;3.7250000000000005;19.5;0.0
57595420;41;9.0;32.0;0.0;2.324390243902439;8.78048780487805;5.0
57595421;43;28.0;12.0;3.0;5.132558139534884;21.25581395348837;0.0
57595422;96;88.0;4.0;4.0;7.441666666666664;4.90625;5.0
57595424;32;32.0;0.0;0.0;7.965624999999998;0.09375;0.0
57595426;31;31.0;0.0;0.0;7.364516129032259;0.7741935483870968;0.0
57595428;30;28.0;0.0;2.0;7.493333333333335;2.4;0.0
57595430;29;27.0;1.0;1.0;6.768965517241381;4.275862068965517;0.0
57595432;30;27.0;3.0;0.0;6.513333333333333;3.4;1.0
57595434;29;28.0;1.0;0.0;6.572413793103448;2.586206896551724;1.0
57595436;32;32.0;0.0;0.0;7.5843750000000005;3.5625;0.0
57595438;31;29.0;0.0;2.0;6.551612903225806;5.32258064516129;1.0
57595440;30;28.0;1.0;1.0;8.15;1.6;1.0
57595442;29;26.0;2.0;1.0;6.4172413793103456;6.413793103448276;0.0
57595450;6;4.0;2.0;0.0;4.416666666666666;6.5;1.0
57595452;12;11.0;0.0;1.0;6.124999999999999;4.25;0.0
57595454;5;5.0;0.0;0.0;6.82;1.2;0.0
57595456;30;27.0;2.0;1.0;6.046666666666666;3.6;1.0
57595458;15;14.0;0.0;1.0;7.126666666666666;2.2;0.0
57595460;30;28.0;1.0;1.0;7.376666666666666;6.2;1.0
57595462;21;17.0;3.0;1.0;6.576190476190478;5.380952380952381;0.0
57595464;25;20.0;5.0;0.0;7.164000000000002;0.0;0.0
57595466;23;12.0;5.0;6.0;4.3130434782608695;10.26086956521739;0.0
57595467;18;18.0;0.0;0.0;7.738888888888888;6.111111111111111;0.0
57595468;14;12.0;1.0;1.0;7.1499999999999995;4.714285714285714;0.0
57595470;7;7.0;0.0;0.0;8.22857142857143;9.142857142857142;2.0
57595472;11;9.0;2.0;0.0;6.809090909090909;13.636363636363637;0.0
57595474;10;10.0;0.0;0.0;8.03;8.8;0.0
57595477;16;13.0;2.0;1.0;5.94375;0.0;1.0
57595488;19;10.0;9.0;0.0;4.2894736842105265;12.526315789473685;1.0
57595528;12;12.0;0.0;0.0;9.616666666666665;11.0;1.0
57595529;5;2.0;3.0;0.0;3.7;15.2;0.0
57595536;54;30.0;22.0;2.0;4.264814814814814;0.0;3.0
57595663;1;1.0;0.0;0.0;8.8;0.0;0.0
57595717;2;2.0;0.0;0.0;6.65;0.0;2.0
57595724;18;17.0;0.0;1.0;8.261111111111113;0.0;0.0
57595739;5;5.0;0.0;0.0;7.12;7.2;0.0
57595803;5;3.0;1.0;1.0;5.32;11.6;0.0
57595806;1;1.0;0.0;0.0;8.7;0.0;0.0
57595813;25;10.0;13.0;2.0;4.252000000000001;12.08;2.0
57595817;1;1.0;0.0;0.0;7.3;14.0;0.0
57595819;1;1.0;0.0;0.0;8.5;8.0;0.0
57595821;5;5.0;0.0;0.0;9.559999999999999;6.4;0.0
57595823;25;14.0;10.0;1.0;4.12;11.36;1.0
57595831;3;2.0;1.0;0.0;6.066666666666666;10.666666666666666;0.0
57595832;1;1.0;0.0;0.0;8.5;6.0;0.0
57595833;1;1.0;0.0;0.0;7.2;0.0;0.0
57595845;3;2.0;1.0;0.0;4.033333333333334;13.666666666666666;0.0
57595855;1;1.0;0.0;0.0;8.7;0.0;0.0
57595928;42;18.0;23.0;1.0;3.6928571428571426;12.880952380952381;6.0
57595940;1;1.0;0.0;0.0;6.8;4.0;0.0
57595948;1;1.0;0.0;0.0;6.4;0.0;0.0
57595974;1;1.0;0.0;0.0;9.2;10.0;0.0
57596073;2;2.0;0.0;0.0;5.5;0.0;0.0
57596075;3;3.0;0.0;0.0;9.799999999999999;0.0;0.0
57596076;2;2.0;0.0;0.0;7.949999999999999;0.0;0.0
57596078;1;0.0;0.0;1.0;0.0;0.0;0.0
57596081;3;3.0;0.0;0.0;8.0;8.666666666666666;0.0
57596107;22;22.0;0.0;0.0;6.490909090909091;8.272727272727273;0.0
57596163;1;0.0;1.0;0.0;1.0;19.0;0.0
57596164;6;1.0;5.0;0.0;2.3000000000000003;19.5;0.0
57596166;31;14.0;16.0;1.0;3.6677419354838703;17.258064516129032;0.0
57596169;19;3.0;15.0;1.0;1.8999999999999997;26.473684210526315;1.0
57596171;28;27.0;1.0;0.0;6.128571428571429;11.214285714285714;0.0
57596172;12;9.0;3.0;0.0;4.633333333333334;20.0;0.0
57596173;17;8.0;5.0;4.0;3.8;2.7058823529411766;1.0
57596174;24;24.0;0.0;0.0;7.5249999999999995;12.083333333333334;0.0
57596176;20;16.0;3.0;1.0;5.4399999999999995;0.5;2.0
57596177;11;7.0;4.0;0.0;4.445454545454545;8.363636363636363;1.0
57596183;1;1.0;0.0;0.0;5.5;14.0;0.0
57596187;1;0.0;1.0;0.0;0.9;0.0;0.0
57596188;1;1.0;0.0;0.0;7.3;4.0;0.0
57596233;1;1.0;0.0;0.0;8.3;0.0;0.0
57596236;2;2.0;0.0;0.0;10.0;0.0;0.0
57596244;1;1.0;0.0;0.0;9.0;18.0;0.0
57596249;1;1.0;0.0;0.0;8.8;0.0;0.0
57596261;14;14.0;0.0;0.0;5.32142857142857;0.0;0.0
57596262;3;3.0;0.0;0.0;5.533333333333334;0.0;0.0
57596263;1;1.0;0.0;0.0;8.5;12.0;0.0
57596264;8;8.0;0.0;0.0;7.0;11.0;0.0
57596272;7;6.0;0.0;1.0;5.185714285714285;14.285714285714286;0.0
57596273;2;0.0;2.0;0.0;0.0;63.0;0.0
57596277;1;1.0;0.0;0.0;6.3;16.0;0.0
57596316;12;10.0;2.0;0.0;5.949999999999999;13.333333333333334;0.0
57596318;29;11.0;17.0;1.0;3.36551724137931;9.586206896551724;2.0
57596319;1;1.0;0.0;0.0;8.3;6.0;0.0
57596324;43;40.0;2.0;1.0;6.116279069767442;7.1395348837209305;0.0
57596325;25;25.0;0.0;0.0;7.064;3.36;0.0
57596328;4;1.0;2.0;1.0;4.3;0.0;0.0
57596329;1;1.0;0.0;0.0;6.3;9.0;0.0
57596332;3;3.0;0.0;0.0;6.666666666666667;0.0;0.0
57596355;4;3.0;1.0;0.0;6.25;8.5;0.0
57596375;46;46.0;0.0;0.0;8.326086956521744;0.0;0.0
57596376;23;20.0;3.0;0.0;6.13913043478261;0.0;0.0
57596378;24;21.0;3.0;0.0;6.116666666666666;0.0;0.0
57596386;23;10.0;13.0;0.0;3.5695652173913035;9.478260869565217;0.0
57596388;2;2.0;0.0;0.0;8.5;0.0;0.0
57596392;1;1.0;0.0;0.0;5.3;16.0;0.0
57596393;1;1.0;0.0;0.0;7.0;16.0;0.0
57596395;1;1.0;0.0;0.0;6.0;4.0;0.0
57596408;1;0.0;1.0;0.0;1.4;0.0;0.0
57596417;1;1.0;0.0;0.0;7.8;10.0;0.0
57596429;1;0.0;1.0;0.0;1.6;41.0;0.0
57596433;2;1.0;1.0;0.0;3.85;34.0;0.0
57596438;2;2.0;0.0;0.0;7.15;12.0;0.0
57596450;31;29.0;1.0;1.0;6.570967741935483;0.0;0.0
57596488;36;11.0;23.0;2.0;2.8333333333333335;16.02777777777778;1.0
57596502;31;15.0;15.0;1.0;3.6419354838709674;12.96774193548387;0.0
57596535;1;1.0;0.0;0.0;7.4;4.0;0.0
57596540;1;1.0;0.0;0.0;6.6;6.0;0.0
57596542;3;3.0;0.0;0.0;6.866666666666667;1.6666666666666667;0.0
57596545;5;4.0;1.0;0.0;4.4399999999999995;0.0;1.0
57596554;1;0.0;1.0;0.0;3.6;16.0;0.0
57596565;5;1.0;4.0;0.0;2.7;19.6;0.0
57596570;43;42.0;1.0;0.0;7.625581395348835;10.604651162790697;0.0
57596572;27;27.0;0.0;0.0;8.048148148148147;10.74074074074074;0.0
57596574;27;15.0;11.0;1.0;4.411111111111111;10.851851851851851;5.0
57596578;2;1.0;1.0;0.0;6.25;4.0;0.0
57596580;42;35.0;7.0;0.0;6.245238095238094;9.285714285714286;2.0
57596582;26;25.0;1.0;0.0;6.499999999999999;9.538461538461538;0.0
57596651;1;1.0;0.0;0.0;6.7;20.0;0.0
57596664;1;0.0;1.0;0.0;0.0;62.0;0.0
57596681;1;1.0;0.0;0.0;6.3;16.0;0.0
57596683;8;2.0;6.0;0.0;3.1500000000000004;22.25;1.0
57596684;1;1.0;0.0;0.0;6.4;10.0;0.0
57596692;1;1.0;0.0;0.0;10.0;0.0;0.0
57596696;3;3.0;0.0;0.0;8.633333333333333;6.0;0.0
